,Temperature,ghi,dni,dhi,Wind Speed
2020-10-30 22:00:00,22.1,0,0,0,1.1
2020-10-30 23:00:00,21.8,0,0,0,1.1
2020-10-31 00:00:00,21.6,0,0,0,1.1
2020-10-31 01:00:00,21.4,0,0,0,1.2000000000000002
2020-10-31 02:00:00,21.200000000000003,0,0,0,1.2000000000000002
2020-10-31 03:00:00,21.1,0,0,0,1.3
2020-10-31 04:00:00,21.0,0,0,0,1.3
2020-10-31 05:00:00,19.3,14,10,14,1.3
2020-10-31 06:00:00,21.0,161,93,133,1.9
2020-10-31 07:00:00,22.700000000000003,344,137,278,2.2
2020-10-31 08:00:00,24.200000000000003,465,127,385,2.1
2020-10-31 09:00:00,25.200000000000003,277,25,259,1.9
2020-10-31 10:00:00,25.9,74,7,69,1.6
2020-10-31 11:00:00,26.3,54,0,54,1.3
2020-10-31 12:00:00,26.4,43,0,43,1.1
2020-10-31 13:00:00,26.200000000000003,41,0,41,0.9
2020-10-31 14:00:00,25.700000000000003,215,140,166,0.7000000000000001
2020-10-31 15:00:00,24.700000000000003,22,0,22,0.6000000000000001
2020-10-31 16:00:00,23.8,0,0,0,0.5
2020-10-31 17:00:00,23.0,0,0,0,0.5
2020-10-31 18:00:00,21.9,0,0,0,0.6000000000000001
2020-10-31 19:00:00,20.9,0,0,0,0.7000000000000001
2020-10-31 20:00:00,20.4,0,0,0,0.8
2020-10-31 21:00:00,20.0,0,0,0,0.8
2020-10-31 22:00:00,19.8,0,0,0,0.7000000000000001
2020-10-31 23:00:00,19.700000000000003,0,0,0,0.6000000000000001
2020-11-01 00:00:00,19.700000000000003,0,0,0,0.6000000000000001
2020-11-01 01:00:00,19.5,0,0,0,0.6000000000000001
2020-11-01 02:00:00,19.200000000000003,0,0,0,0.6000000000000001
2020-11-01 03:00:00,18.9,0,0,0,0.7000000000000001
2020-11-01 04:00:00,18.7,0,0,0,0.7000000000000001
2020-11-01 05:00:00,19.6,15,11,14,1.0
2020-11-01 06:00:00,21.200000000000003,101,15,96,1.5
2020-11-01 07:00:00,22.700000000000003,193,24,181,1.6
2020-11-01 08:00:00,24.200000000000003,182,25,167,1.5
2020-11-01 09:00:00,25.3,121,21,106,1.5
2020-11-01 10:00:00,26.0,67,4,64,1.7000000000000002
2020-11-01 11:00:00,26.200000000000003,54,0,54,2.0
2020-11-01 12:00:00,26.200000000000003,42,0,42,2.3000000000000003
2020-11-01 13:00:00,25.9,27,0,27,2.3000000000000003
2020-11-01 14:00:00,25.0,14,0,14,1.9
2020-11-01 15:00:00,23.6,6,0,6,1.3
2020-11-01 16:00:00,22.3,0,0,0,1.0
2020-11-01 17:00:00,21.8,0,0,0,1.0
2020-11-01 18:00:00,21.5,0,0,0,0.9
2020-11-01 19:00:00,21.200000000000003,0,0,0,0.9
2020-11-01 20:00:00,20.9,0,0,0,0.9
2020-11-01 21:00:00,20.6,0,0,0,0.9
2020-11-01 22:00:00,20.4,0,0,0,0.9
2020-11-01 23:00:00,20.200000000000003,0,0,0,0.9
2020-11-02 00:00:00,20.1,0,0,0,0.9
2020-11-02 01:00:00,19.9,0,0,0,0.8
2020-11-02 02:00:00,19.8,0,0,0,0.8
2020-11-02 03:00:00,20.0,0,0,0,0.7000000000000001
2020-11-02 04:00:00,20.1,0,0,0,0.6000000000000001
2020-11-02 05:00:00,20.9,13,0,13,0.4
2020-11-02 06:00:00,22.4,76,8,73,0.5
2020-11-02 07:00:00,24.1,121,20,112,0.6000000000000001
2020-11-02 08:00:00,25.5,157,24,142,0.8
2020-11-02 09:00:00,26.1,227,26,208,1.0
2020-11-02 10:00:00,26.4,258,26,238,1.1
2020-11-02 11:00:00,26.6,260,26,242,1.2000000000000002
2020-11-02 12:00:00,26.6,239,25,223,1.2000000000000002
2020-11-02 13:00:00,26.3,196,23,184,1.1
2020-11-02 14:00:00,25.700000000000003,129,20,122,0.9
2020-11-02 15:00:00,24.4,43,0,43,0.7000000000000001
2020-11-02 16:00:00,23.0,0,0,0,0.7000000000000001
2020-11-02 17:00:00,22.0,0,0,0,0.8
2020-11-02 18:00:00,21.200000000000003,0,0,0,0.9
2020-11-02 19:00:00,20.6,0,0,0,1.1
2020-11-02 20:00:00,20.1,0,0,0,1.4
2020-11-02 21:00:00,19.6,0,0,0,1.5
2020-11-02 22:00:00,19.200000000000003,0,0,0,1.6
2020-11-02 23:00:00,18.9,0,0,0,1.5
2020-11-03 00:00:00,18.5,0,0,0,1.2000000000000002
2020-11-03 01:00:00,18.3,0,0,0,1.0
2020-11-03 02:00:00,18.2,0,0,0,1.0
2020-11-03 03:00:00,18.1,0,0,0,1.1
2020-11-03 04:00:00,18.1,0,0,0,1.1
2020-11-03 05:00:00,18.9,16,0,16,1.8
2020-11-03 06:00:00,20.4,122,28,114,2.6
2020-11-03 07:00:00,22.0,353,170,273,2.7
2020-11-03 08:00:00,23.6,548,471,259,2.6
2020-11-03 09:00:00,24.8,657,534,279,2.4000000000000004
2020-11-03 10:00:00,25.5,701,560,285,2.1
2020-11-03 11:00:00,25.9,683,588,258,1.8
2020-11-03 12:00:00,26.1,590,555,233,1.4
2020-11-03 13:00:00,25.9,442,476,199,1.0
2020-11-03 14:00:00,25.200000000000003,257,336,143,0.8
2020-11-03 15:00:00,23.4,69,116,53,0.8
2020-11-03 16:00:00,21.6,0,0,0,0.9
2020-11-03 17:00:00,20.8,0,0,0,1.1
2020-11-03 18:00:00,20.3,0,0,0,1.2000000000000002
2020-11-03 19:00:00,19.9,0,0,0,1.2000000000000002
2020-11-03 20:00:00,19.5,0,0,0,1.1
2020-11-03 21:00:00,19.1,0,0,0,1.0
2020-11-03 22:00:00,18.8,0,0,0,1.0
2020-11-03 23:00:00,18.5,0,0,0,1.0
2020-11-04 00:00:00,18.2,0,0,0,1.0
2020-11-04 01:00:00,18.0,0,0,0,1.0
2020-11-04 02:00:00,17.8,0,0,0,1.1
2020-11-04 03:00:00,17.7,0,0,0,1.1
2020-11-04 04:00:00,17.6,0,0,0,1.2000000000000002
2020-11-04 05:00:00,19.0,28,50,24,1.8
2020-11-04 06:00:00,21.1,203,295,119,2.5
2020-11-04 07:00:00,23.1,396,480,171,2.8000000000000003
2020-11-04 08:00:00,24.700000000000003,559,601,192,2.6
2020-11-04 09:00:00,25.8,671,671,199,2.4000000000000004
2020-11-04 10:00:00,26.5,718,703,197,2.3000000000000003
2020-11-04 11:00:00,26.8,698,0,698,2.2
2020-11-04 12:00:00,26.700000000000003,620,743,145,2.2
2020-11-04 13:00:00,26.3,471,678,125,2.0
2020-11-04 14:00:00,25.4,264,426,121,1.5
2020-11-04 15:00:00,23.700000000000003,73,170,51,1.0
2020-11-04 16:00:00,22.1,0,0,0,0.9
2020-11-04 17:00:00,21.200000000000003,0,0,0,1.0
2020-11-04 18:00:00,20.5,0,0,0,1.1
2020-11-04 19:00:00,20.1,0,0,0,1.2000000000000002
2020-11-04 20:00:00,19.8,0,0,0,1.2000000000000002
2020-11-04 21:00:00,19.5,0,0,0,1.2000000000000002
2020-11-04 22:00:00,19.200000000000003,0,0,0,1.2000000000000002
2020-11-04 23:00:00,18.9,0,0,0,1.1
2020-11-05 00:00:00,18.7,0,0,0,1.1
2020-11-05 01:00:00,18.4,0,0,0,1.1
2020-11-05 02:00:00,18.1,0,0,0,1.1
2020-11-05 03:00:00,18.0,0,0,0,1.2000000000000002
2020-11-05 04:00:00,17.900000000000002,0,0,0,1.3
2020-11-05 05:00:00,19.3,36,130,27,1.9
2020-11-05 06:00:00,21.700000000000003,220,469,87,2.7
2020-11-05 07:00:00,23.6,419,647,118,3.2
2020-11-05 08:00:00,25.0,588,756,129,3.3000000000000003
2020-11-05 09:00:00,26.0,701,809,135,3.1
2020-11-05 10:00:00,26.700000000000003,747,830,135,2.9000000000000004
2020-11-05 11:00:00,27.0,726,836,128,2.6
2020-11-05 12:00:00,26.9,631,806,118,2.4000000000000004
2020-11-05 13:00:00,26.5,480,742,104,2.1
2020-11-05 14:00:00,25.700000000000003,285,608,83,1.5
2020-11-05 15:00:00,23.700000000000003,83,311,43,1.1
2020-11-05 16:00:00,21.8,0,0,0,1.0
2020-11-05 17:00:00,21.1,0,0,0,1.3
2020-11-05 18:00:00,20.700000000000003,0,0,0,1.5
2020-11-05 19:00:00,20.4,0,0,0,1.7000000000000002
2020-11-05 20:00:00,20.0,0,0,0,1.6
2020-11-05 21:00:00,19.700000000000003,0,0,0,1.5
2020-11-05 22:00:00,19.4,0,0,0,1.4
2020-11-05 23:00:00,19.1,0,0,0,1.3
2020-11-06 00:00:00,18.8,0,0,0,1.3
2020-11-06 01:00:00,18.5,0,0,0,1.3
2020-11-06 02:00:00,18.2,0,0,0,1.3
2020-11-06 03:00:00,18.0,0,0,0,1.4
2020-11-06 04:00:00,18.0,0,0,0,1.5
2020-11-06 05:00:00,19.200000000000003,38,179,25,2.2
2020-11-06 06:00:00,21.4,227,550,73,2.9000000000000004
2020-11-06 07:00:00,23.4,427,717,96,3.3000000000000003
2020-11-06 08:00:00,24.9,594,802,109,3.5
2020-11-06 09:00:00,25.9,703,843,116,3.3000000000000003
2020-11-06 10:00:00,26.6,748,859,118,3.0
2020-11-06 11:00:00,27.0,729,884,100,2.6
2020-11-06 12:00:00,27.0,635,853,95,2.2
2020-11-06 13:00:00,26.700000000000003,482,788,86,1.8
2020-11-06 14:00:00,25.8,280,372,157,1.4
2020-11-06 15:00:00,23.8,80,219,52,1.1
2020-11-06 16:00:00,21.9,0,0,0,1.1
2020-11-06 17:00:00,21.200000000000003,0,0,0,1.3
2020-11-06 18:00:00,20.700000000000003,0,0,0,1.5
2020-11-06 19:00:00,20.3,0,0,0,1.5
2020-11-06 20:00:00,19.9,0,0,0,1.4
2020-11-06 21:00:00,19.5,0,0,0,1.3
2020-11-06 22:00:00,19.200000000000003,0,0,0,1.2000000000000002
2020-11-06 23:00:00,18.9,0,0,0,1.1
2020-11-07 00:00:00,18.6,0,0,0,1.1
2020-11-07 01:00:00,18.3,0,0,0,1.2000000000000002
2020-11-07 02:00:00,18.1,0,0,0,1.2000000000000002
2020-11-07 03:00:00,18.0,0,0,0,1.3
2020-11-07 04:00:00,17.900000000000002,0,0,0,1.4
2020-11-07 05:00:00,19.200000000000003,36,178,24,1.9
2020-11-07 06:00:00,21.4,223,546,72,2.6
2020-11-07 07:00:00,23.4,423,712,96,2.9000000000000004
2020-11-07 08:00:00,24.9,590,803,107,2.7
2020-11-07 09:00:00,26.1,701,849,112,2.4000000000000004
2020-11-07 10:00:00,26.9,747,867,113,2.0
2020-11-07 11:00:00,27.4,720,858,112,1.6
2020-11-07 12:00:00,27.6,627,826,106,1.1
2020-11-07 13:00:00,27.4,475,758,95,0.8
2020-11-07 14:00:00,26.6,281,626,76,0.7000000000000001
2020-11-07 15:00:00,24.9,81,332,39,0.7000000000000001
2020-11-07 16:00:00,23.0,0,0,0,0.8
2020-11-07 17:00:00,22.0,0,0,0,0.9
2020-11-07 18:00:00,21.4,0,0,0,1.0
2020-11-07 19:00:00,20.9,0,0,0,1.0
2020-11-07 20:00:00,20.4,0,0,0,1.0
2020-11-07 21:00:00,20.0,0,0,0,1.0
2020-11-07 22:00:00,19.6,0,0,0,1.0
2020-11-07 23:00:00,19.200000000000003,0,0,0,1.0
2020-11-08 00:00:00,18.9,0,0,0,1.0
2020-11-08 01:00:00,18.7,0,0,0,1.0
2020-11-08 02:00:00,18.5,0,0,0,1.0
2020-11-08 03:00:00,18.2,0,0,0,1.0
2020-11-08 04:00:00,18.1,0,0,0,1.0
2020-11-08 05:00:00,19.4,35,183,23,1.3
2020-11-08 06:00:00,22.0,223,559,70,1.9
2020-11-08 07:00:00,24.1,423,727,92,2.5
2020-11-08 08:00:00,25.6,601,859,87,2.6
2020-11-08 09:00:00,26.700000000000003,710,894,94,2.5
2020-11-08 10:00:00,27.5,755,908,95,2.2
2020-11-08 11:00:00,27.9,731,904,94,1.9
2020-11-08 12:00:00,28.0,637,874,89,1.6
2020-11-08 13:00:00,27.700000000000003,483,812,79,1.3
2020-11-08 14:00:00,26.8,290,703,61,1.0
2020-11-08 15:00:00,24.700000000000003,85,417,33,0.9
2020-11-08 16:00:00,22.6,0,0,0,0.9
2020-11-08 17:00:00,21.6,0,0,0,1.1
2020-11-08 18:00:00,20.9,0,0,0,1.2000000000000002
2020-11-08 19:00:00,20.4,0,0,0,1.3
2020-11-08 20:00:00,19.9,0,0,0,1.4
2020-11-08 21:00:00,19.5,0,0,0,1.3
2020-11-08 22:00:00,19.3,0,0,0,1.3
2020-11-08 23:00:00,19.0,0,0,0,1.3
2020-11-09 00:00:00,18.8,0,0,0,1.3
2020-11-09 01:00:00,18.5,0,0,0,1.4
2020-11-09 02:00:00,18.3,0,0,0,1.5
2020-11-09 03:00:00,18.1,0,0,0,1.5
2020-11-09 04:00:00,17.900000000000002,0,0,0,1.5
2020-11-09 05:00:00,19.1,37,253,21,1.7000000000000002
2020-11-09 06:00:00,21.6,230,638,58,2.2
2020-11-09 07:00:00,23.8,434,792,76,2.7
2020-11-09 08:00:00,25.3,601,866,86,2.9000000000000004
2020-11-09 09:00:00,26.1,714,906,92,2.8000000000000003
2020-11-09 10:00:00,26.700000000000003,759,919,94,2.5
2020-11-09 11:00:00,27.1,734,916,91,2.1
2020-11-09 12:00:00,27.1,642,890,86,1.6
2020-11-09 13:00:00,26.8,487,829,77,1.2000000000000002
2020-11-09 14:00:00,26.0,292,709,63,0.9
2020-11-09 15:00:00,24.4,84,417,34,0.7000000000000001
2020-11-09 16:00:00,22.700000000000003,0,0,0,0.9
2020-11-09 17:00:00,21.5,0,0,0,1.0
2020-11-09 18:00:00,20.5,0,0,0,1.1
2020-11-09 19:00:00,20.0,0,0,0,1.1
2020-11-09 20:00:00,19.8,0,0,0,1.1
2020-11-09 21:00:00,19.8,0,0,0,1.1
2020-11-09 22:00:00,19.9,0,0,0,1.2000000000000002
2020-11-09 23:00:00,19.8,0,0,0,1.2000000000000002
2020-11-10 00:00:00,19.700000000000003,0,0,0,1.1
2020-11-10 01:00:00,19.5,0,0,0,1.1
2020-11-10 02:00:00,19.200000000000003,0,0,0,1.2000000000000002
2020-11-10 03:00:00,18.8,0,0,0,1.2000000000000002
2020-11-10 04:00:00,18.7,0,0,0,1.2000000000000002
2020-11-10 05:00:00,19.4,35,231,21,1.0
2020-11-10 06:00:00,22.1,227,618,61,1.1
2020-11-10 07:00:00,24.9,430,776,82,1.3
2020-11-10 08:00:00,26.3,603,877,86,1.2000000000000002
2020-11-10 09:00:00,27.0,716,913,92,1.0
2020-11-10 10:00:00,27.5,761,926,94,0.9
2020-11-10 11:00:00,27.6,739,929,90,1.0
2020-11-10 12:00:00,27.5,644,899,86,1.0
2020-11-10 13:00:00,27.1,487,834,77,0.9
2020-11-10 14:00:00,26.4,289,707,63,0.7000000000000001
2020-11-10 15:00:00,24.8,82,407,34,0.6000000000000001
2020-11-10 16:00:00,23.1,0,0,0,0.8
2020-11-10 17:00:00,22.1,0,0,0,1.0
2020-11-10 18:00:00,21.200000000000003,0,0,0,1.1
2020-11-10 19:00:00,20.6,0,0,0,1.1
2020-11-10 20:00:00,20.200000000000003,0,0,0,1.1
2020-11-10 21:00:00,19.9,0,0,0,1.1
2020-11-10 22:00:00,19.4,0,0,0,1.1
2020-11-10 23:00:00,18.9,0,0,0,1.1
2020-11-11 00:00:00,18.4,0,0,0,1.1
2020-11-11 01:00:00,18.1,0,0,0,1.1
2020-11-11 02:00:00,17.900000000000002,0,0,0,1.1
2020-11-11 03:00:00,17.8,0,0,0,1.2000000000000002
2020-11-11 04:00:00,17.8,0,0,0,1.2000000000000002
2020-11-11 05:00:00,19.0,33,214,20,1.0
2020-11-11 06:00:00,21.9,225,619,61,1.2000000000000002
2020-11-11 07:00:00,24.8,430,782,82,1.5
2020-11-11 08:00:00,26.1,600,862,93,1.5
2020-11-11 09:00:00,26.6,714,904,100,1.4
2020-11-11 10:00:00,26.9,760,919,101,1.3
2020-11-11 11:00:00,27.0,736,925,92,1.1
2020-11-11 12:00:00,26.9,641,896,87,0.8
2020-11-11 13:00:00,26.5,486,833,79,0.5
2020-11-11 14:00:00,25.6,284,683,67,0.4
2020-11-11 15:00:00,24.1,79,382,35,0.5
2020-11-11 16:00:00,22.3,0,0,0,0.8
2020-11-11 17:00:00,20.9,0,0,0,1.0
2020-11-11 18:00:00,19.8,0,0,0,1.1
2020-11-11 19:00:00,19.200000000000003,0,0,0,1.1
2020-11-11 20:00:00,19.200000000000003,0,0,0,1.1
2020-11-11 21:00:00,19.200000000000003,0,0,0,1.0
2020-11-11 22:00:00,19.1,0,0,0,0.9
2020-11-11 23:00:00,18.9,0,0,0,0.9
2020-11-12 00:00:00,18.5,0,0,0,0.9
2020-11-12 01:00:00,18.2,0,0,0,0.9
2020-11-12 02:00:00,17.8,0,0,0,1.0
2020-11-12 03:00:00,17.5,0,0,0,1.0
2020-11-12 04:00:00,17.3,0,0,0,1.0
2020-11-12 05:00:00,18.1,30,194,19,0.9
2020-11-12 06:00:00,20.8,219,597,63,1.0
2020-11-12 07:00:00,23.6,423,763,85,1.4
2020-11-12 08:00:00,25.0,595,862,92,1.4
2020-11-12 09:00:00,25.6,708,902,98,1.5
2020-11-12 10:00:00,26.0,754,917,100,1.6
2020-11-12 11:00:00,26.1,730,915,97,1.7000000000000002
2020-11-12 12:00:00,26.0,636,885,91,1.6
2020-11-12 13:00:00,25.6,480,818,82,1.2000000000000002
2020-11-12 14:00:00,24.8,283,690,66,0.6000000000000001
2020-11-12 15:00:00,23.1,78,384,34,0.5
2020-11-12 16:00:00,20.9,0,0,0,0.9
2020-11-12 17:00:00,19.6,0,0,0,1.1
2020-11-12 18:00:00,19.0,0,0,0,1.2000000000000002
2020-11-12 19:00:00,18.7,0,0,0,1.2000000000000002
2020-11-12 20:00:00,18.3,0,0,0,1.2000000000000002
2020-11-12 21:00:00,18.0,0,0,0,1.2000000000000002
2020-11-12 22:00:00,17.7,0,0,0,1.1
2020-11-12 23:00:00,17.5,0,0,0,1.1
2020-11-13 00:00:00,17.3,0,0,0,1.1
2020-11-13 01:00:00,17.0,0,0,0,1.1
2020-11-13 02:00:00,16.6,0,0,0,1.2000000000000002
2020-11-13 03:00:00,16.2,0,0,0,1.2000000000000002
2020-11-13 04:00:00,15.9,0,0,0,1.3
2020-11-13 05:00:00,17.0,30,214,19,1.6
2020-11-13 06:00:00,19.700000000000003,220,622,59,2.4000000000000004
2020-11-13 07:00:00,22.0,424,785,79,3.2
2020-11-13 08:00:00,23.6,592,865,90,3.2
2020-11-13 09:00:00,24.700000000000003,705,906,96,2.8000000000000003
2020-11-13 10:00:00,25.4,751,921,97,2.5
2020-11-13 11:00:00,25.8,733,936,87,2.2
2020-11-13 12:00:00,25.8,638,907,83,1.9
2020-11-13 13:00:00,25.5,484,846,74,1.6
2020-11-13 14:00:00,24.5,287,725,60,1.2000000000000002
2020-11-13 15:00:00,22.3,80,426,32,1.0
2020-11-13 16:00:00,20.1,0,0,0,1.1
2020-11-13 17:00:00,19.1,0,0,0,1.2000000000000002
2020-11-13 18:00:00,18.5,0,0,0,1.4
2020-11-13 19:00:00,18.0,0,0,0,1.5
2020-11-13 20:00:00,17.6,0,0,0,1.5
2020-11-13 21:00:00,17.2,0,0,0,1.5
2020-11-13 22:00:00,16.900000000000002,0,0,0,1.4
2020-11-13 23:00:00,16.6,0,0,0,1.4
2020-11-14 00:00:00,16.2,0,0,0,1.4
2020-11-14 01:00:00,15.9,0,0,0,1.5
2020-11-14 02:00:00,15.7,0,0,0,1.5
2020-11-14 03:00:00,15.5,0,0,0,1.6
2020-11-14 04:00:00,15.5,0,0,0,1.7000000000000002
2020-11-14 05:00:00,16.900000000000002,31,256,18,2.2
2020-11-14 06:00:00,19.6,225,672,53,3.0
2020-11-14 07:00:00,21.9,430,827,70,3.4000000000000004
2020-11-14 08:00:00,23.8,598,893,83,3.2
2020-11-14 09:00:00,25.0,712,932,88,2.8000000000000003
2020-11-14 10:00:00,25.700000000000003,759,947,89,2.5
2020-11-14 11:00:00,26.0,732,934,91,2.3000000000000003
2020-11-14 12:00:00,26.0,638,904,86,2.0
2020-11-14 13:00:00,25.6,483,843,78,1.6
2020-11-14 14:00:00,24.5,286,718,62,1.2000000000000002
2020-11-14 15:00:00,22.1,79,414,32,1.0
2020-11-14 16:00:00,20.0,0,0,0,1.1
2020-11-14 17:00:00,19.0,0,0,0,1.3
2020-11-14 18:00:00,18.4,0,0,0,1.5
2020-11-14 19:00:00,18.0,0,0,0,1.6
2020-11-14 20:00:00,17.6,0,0,0,1.6
2020-11-14 21:00:00,17.3,0,0,0,1.6
2020-11-14 22:00:00,16.900000000000002,0,0,0,1.5
2020-11-14 23:00:00,16.6,0,0,0,1.6
2020-11-15 00:00:00,16.2,0,0,0,1.6
2020-11-15 01:00:00,15.9,0,0,0,1.6
2020-11-15 02:00:00,15.7,0,0,0,1.7000000000000002
2020-11-15 03:00:00,15.5,0,0,0,1.7000000000000002
2020-11-15 04:00:00,15.4,0,0,0,1.7000000000000002
2020-11-15 05:00:00,16.8,29,247,17,1.8
2020-11-15 06:00:00,19.6,221,666,53,2.4000000000000004
2020-11-15 07:00:00,22.3,427,824,70,2.9000000000000004
2020-11-15 08:00:00,24.200000000000003,596,900,80,2.9000000000000004
2020-11-15 09:00:00,25.3,709,936,85,2.7
2020-11-15 10:00:00,25.9,756,949,88,2.4000000000000004
2020-11-15 11:00:00,26.1,732,940,89,2.1
2020-11-15 12:00:00,25.9,637,909,85,1.9
2020-11-15 13:00:00,25.5,481,842,77,1.5
2020-11-15 14:00:00,24.4,285,728,59,1.1
2020-11-15 15:00:00,22.5,78,426,31,0.9
2020-11-15 16:00:00,20.4,0,0,0,1.0
2020-11-15 17:00:00,19.0,0,0,0,1.2000000000000002
2020-11-15 18:00:00,18.2,0,0,0,1.3
2020-11-15 19:00:00,17.7,0,0,0,1.4
2020-11-15 20:00:00,17.3,0,0,0,1.3
2020-11-15 21:00:00,17.1,0,0,0,1.3
2020-11-15 22:00:00,16.8,0,0,0,1.3
2020-11-15 23:00:00,16.5,0,0,0,1.3
2020-11-16 00:00:00,16.1,0,0,0,1.3
2020-11-16 01:00:00,15.8,0,0,0,1.4
2020-11-16 02:00:00,15.5,0,0,0,1.4
2020-11-16 03:00:00,15.2,0,0,0,1.5
2020-11-16 04:00:00,15.1,0,0,0,1.5
2020-11-16 05:00:00,16.400000000000002,27,238,16,1.6
2020-11-16 06:00:00,19.4,217,661,52,2.0
2020-11-16 07:00:00,22.1,422,819,70,2.5
2020-11-16 08:00:00,24.0,589,892,80,2.5
2020-11-16 09:00:00,25.1,702,930,85,2.3000000000000003
2020-11-16 10:00:00,25.6,749,943,88,2.0
2020-11-16 11:00:00,25.8,671,0,671,1.8
2020-11-16 12:00:00,25.700000000000003,553,226,417,1.3
2020-11-16 13:00:00,25.3,442,310,294,0.9
2020-11-16 14:00:00,24.5,277,699,62,0.7000000000000001
2020-11-16 15:00:00,22.6,74,393,32,0.8
2020-11-16 16:00:00,20.700000000000003,0,0,0,1.0
2020-11-16 17:00:00,19.4,0,0,0,1.1
2020-11-16 18:00:00,18.6,0,0,0,1.2000000000000002
2020-11-16 19:00:00,18.1,0,0,0,1.2000000000000002
2020-11-16 20:00:00,17.8,0,0,0,1.2000000000000002
2020-11-16 21:00:00,17.5,0,0,0,1.2000000000000002
2020-11-16 22:00:00,17.3,0,0,0,1.2000000000000002
2020-11-16 23:00:00,17.1,0,0,0,1.2000000000000002
2020-11-17 00:00:00,16.900000000000002,0,0,0,1.2000000000000002
2020-11-17 01:00:00,16.8,0,0,0,1.3
2020-11-17 02:00:00,16.7,0,0,0,1.3
2020-11-17 03:00:00,16.7,0,0,0,1.3
2020-11-17 04:00:00,16.6,0,0,0,1.3
2020-11-17 05:00:00,17.5,24,203,16,1.2000000000000002
2020-11-17 06:00:00,20.4,210,629,55,1.4
2020-11-17 07:00:00,23.3,412,794,74,1.9
2020-11-17 08:00:00,24.9,581,874,85,2.1
2020-11-17 09:00:00,25.6,696,918,90,2.0
2020-11-17 10:00:00,25.9,743,933,92,1.9
2020-11-17 11:00:00,26.200000000000003,720,934,87,1.6
2020-11-17 12:00:00,26.1,627,905,83,1.2000000000000002
2020-11-17 13:00:00,25.9,474,843,74,0.7000000000000001
2020-11-17 14:00:00,25.1,279,717,59,0.3
2020-11-17 15:00:00,23.4,74,407,31,0.5
2020-11-17 16:00:00,21.4,0,0,0,0.9
2020-11-17 17:00:00,20.1,0,0,0,1.1
2020-11-17 18:00:00,19.200000000000003,0,0,0,1.1
2020-11-17 19:00:00,18.5,0,0,0,1.1
2020-11-17 20:00:00,18.1,0,0,0,1.1
2020-11-17 21:00:00,17.8,0,0,0,1.2000000000000002
2020-11-17 22:00:00,17.8,0,0,0,1.2000000000000002
2020-11-17 23:00:00,17.8,0,0,0,1.2000000000000002
2020-11-18 00:00:00,17.7,0,0,0,1.2000000000000002
2020-11-18 01:00:00,17.5,0,0,0,1.2000000000000002
2020-11-18 02:00:00,17.1,0,0,0,1.2000000000000002
2020-11-18 03:00:00,16.7,0,0,0,1.2000000000000002
2020-11-18 04:00:00,16.5,0,0,0,1.2000000000000002
2020-11-18 05:00:00,17.400000000000002,21,171,14,1.1
2020-11-18 06:00:00,20.200000000000003,200,591,56,1.2000000000000002
2020-11-18 07:00:00,22.700000000000003,398,756,78,1.6
2020-11-18 08:00:00,24.1,562,836,90,1.8
2020-11-18 09:00:00,24.9,673,876,97,1.7000000000000002
2020-11-18 10:00:00,25.5,718,888,101,1.4
2020-11-18 11:00:00,25.8,692,874,102,1.2000000000000002
2020-11-18 12:00:00,25.8,601,839,98,0.9
2020-11-18 13:00:00,25.5,451,767,88,0.6000000000000001
2020-11-18 14:00:00,24.8,261,633,68,0.4
2020-11-18 15:00:00,23.5,66,319,33,0.3
2020-11-18 16:00:00,22.1,0,0,0,0.6000000000000001
2020-11-18 17:00:00,20.8,0,0,0,0.9
2020-11-18 18:00:00,19.9,0,0,0,1.0
2020-11-18 19:00:00,19.200000000000003,0,0,0,1.0
2020-11-18 20:00:00,18.7,0,0,0,1.0
2020-11-18 21:00:00,18.4,0,0,0,1.0
2020-11-18 22:00:00,18.3,0,0,0,1.1
2020-11-18 23:00:00,18.2,0,0,0,1.1
2020-11-19 00:00:00,18.0,0,0,0,1.1
2020-11-19 01:00:00,17.8,0,0,0,1.1
2020-11-19 02:00:00,17.7,0,0,0,1.1
2020-11-19 03:00:00,17.7,0,0,0,1.1
2020-11-19 04:00:00,17.8,0,0,0,1.1
2020-11-19 05:00:00,18.7,18,110,13,0.8
2020-11-19 06:00:00,21.1,189,519,64,0.7000000000000001
2020-11-19 07:00:00,23.5,384,699,90,0.8
2020-11-19 08:00:00,24.6,551,807,98,0.9
2020-11-19 09:00:00,25.3,481,111,409,1.0
2020-11-19 10:00:00,25.700000000000003,487,86,428,0.9
2020-11-19 11:00:00,26.0,445,67,400,0.7000000000000001
2020-11-19 12:00:00,25.9,367,56,334,0.5
2020-11-19 13:00:00,25.5,274,58,247,0.6000000000000001
2020-11-19 14:00:00,24.6,157,54,140,0.8
2020-11-19 15:00:00,22.9,44,33,40,0.8
2020-11-19 16:00:00,21.3,0,0,0,0.9
2020-11-19 17:00:00,20.4,0,0,0,1.0
2020-11-19 18:00:00,19.9,0,0,0,1.0
2020-11-19 19:00:00,19.5,0,0,0,0.9
2020-11-19 20:00:00,19.200000000000003,0,0,0,0.9
2020-11-19 21:00:00,18.8,0,0,0,0.9
2020-11-19 22:00:00,18.5,0,0,0,0.9
2020-11-19 23:00:00,18.2,0,0,0,0.9
2020-11-20 00:00:00,17.900000000000002,0,0,0,0.9
2020-11-20 01:00:00,17.6,0,0,0,0.9
